address,lat,long,arcgis_address,score,location.x,location.y,extent.xmin,extent.ymin,extent.xmax,extent.ymax
"1635 US HIGHWAY 150 E, GILSON, IL, 61436-9444",40.9106459845373,-90.1314150402934,"1635 US Highway 150, Gilson, Illinois, 61436",98.85,-90.13141504029343,40.91064598453727,-90.13241504029344,40.90964598453727,-90.13041504029343,40.911645984537266
"448 N MANNHEIM RD, HILLSIDE, IL, 60162-1831",41.8789529855731,-87.8836450110579,"448 N Mannheim Rd, Hillside, Illinois, 60162",100,-87.88364501105791,41.87895298557308,-87.88464501105791,41.87795298557308,-87.8826450110579,41.87995298557308
"956 South Bartlett Road, BARTLETT, IL, 60103-6500",41.9714179923625,-88.1846420039351,"956 S Bartlett Rd, Bartlett, Illinois, 60103",100,-88.18464200393512,41.97141799236249,-88.18564200393513,41.97041799236249,-88.18364200393512,41.97241799236249
"212 SHADOW CREEK, WASHINGTON, IL, 61571-4014",40.7013349843683,-89.49779596622,"212 Shadow Crk, Washington, Illinois, 61571",100,-89.49779596622,40.701334984368344,-89.49879596622,40.70033498436835,-89.49679596621999,40.70233498436834
"922 W Fairgrounds Ave, Jerseyville, IL, 62052-1095",39.1297889915899,-90.356263029555,"922 W Fairgrounds Ave, Jerseyville, Illinois, 62052",100,-90.35626302955498,39.12978899158992,-90.35726302955499,39.12878899158992,-90.35526302955498,39.13078899158992
"5562 1/2 W Farragut Ave, Chicago, IL, 60630-1446",41.9766173342021,-87.7676629537314,"5562 1/2 W Farragut Ave, Chicago, Illinois, 60630",100,-87.76766295373142,41.976617334202096,-87.76866295373142,41.9756173342021,-87.76666295373141,41.977617334202094
"114 1/2 West Washington St, MORRIS, IL, 60450-2145",41.3575960096706,-88.4245439751188,"114 1/2 W Washington St, Morris, Illinois, 60450",100,-88.4245439751188,41.35759600967057,-88.4255439751188,41.356596009670575,-88.42354397511879,41.35859600967057
"104 E S 3rd St, Strasburg, IL, 62465-1093",39.3467530046342,-88.619260028293,"104 E S 3rd St, Strasburg, Illinois, 62465",100,-88.61926002829301,39.34675300463417,-88.62026002829302,39.34575300463417,-88.61826002829301,39.347753004634164
"843 1/2 15th Ave Apt 3, East Moline, IL, 61244-2100",41.5163780057413,-90.4411380134714,"843 1/2 15th Ave, Apt 3, East Moline, Illinois, 61244",100,-90.44113801347144,41.51637800574133,-90.44213801347145,41.51537800574133,-90.44013801347144,41.51737800574133
"43 West 65th Street 5, Westmont, IL, 60559",41.7692800153835,-87.9768569711488,"43 W 65th St, Apt 5, Westmont, Illinois, 60559",100,-87.9768569711488,41.769280015383515,-87.97785697114881,41.76828001538352,-87.9758569711488,41.77028001538351
"105 ADDISON AVE N, ELMHURST, IL, 60126",41.9001328306006,-87.9415569561877,"105 N Addison Ave, Elmhurst, Illinois, 60126",99.89,-87.94155695618772,41.9001328306006,-87.94255695618773,41.8991328306006,-87.94055695618772,41.901132830600595
"996 N Loxa Rd, Mattoon, IL, 61938-3657",39.5062801685217,-88.2665756690598,"996 N Loxa Rd, Mattoon, Illinois, 61938",100,-88.26657566905983,39.50628016852169,-88.26757566905984,39.50528016852169,-88.26557566905983,39.50728016852169
"1736 1ST ST, HIGHLAND PARK, IL, 60035",42.1839675619748,-87.7987088713785,"1736 1st St, Highland Park, Illinois, 60035",100,-87.79870887137845,42.18396756197479,-87.79970887137846,42.18296756197479,-87.79770887137845,42.18496756197479
"1736 1st St, Highland Park, IL, 60035-3202",42.1839675619748,-87.7987088713785,"1736 1st St, Highland Park, Illinois, 60035",100,-87.79870887137845,42.18396756197479,-87.79970887137846,42.18296756197479,-87.79770887137845,42.18496756197479
"1361 State Highway 128, SHELBYVILLE, IL, 62565",39.414910995129,-88.8078719604797,"1361 State Highway 128, Shelbyville, Illinois, 62565",100,-88.8078719604797,39.41491099512899,-88.8088719604797,39.413910995128994,-88.8068719604797,39.41591099512899
"303 Co Rd 375 N 0, Wayne City, IL, 62895",38.3093528002013,-88.6494159909096,"303 Co Rd 375 N, Wayne City, Illinois, 62895",99.64,-88.64941599090963,38.30935280020127,-88.65041599090964,38.30835280020127,-88.64841599090963,38.310352800201265
"400 Army Trail Rd, Bloomingdale, IL, 60108",41.9392469084229,-88.1146961831699,"400 W Army Trail Rd, Bloomingdale, Illinois, 60108",99.55,-88.11469618316993,41.9392469084229,-88.11569618316993,41.938246908422904,-88.11369618316992,41.9402469084229
"5005 Saint Charles Rd , Bellwood, IL, 60104-1042",41.889147354972,-87.8951348820213,"5005 St Charles Rd, Bellwood, Illinois, 60104",100,-87.8951348820213,41.88914735497203,-87.8961348820213,41.888147354972034,-87.89413488202129,41.89014735497203
"3053 Chicago Rd, Paw Paw, IL, 61353-9781",41.7004249858206,-89.0428740387051,"3053 Chicago Rd, Paw Paw, Illinois, 61353",100,-89.04287403870508,41.70042498582063,-89.04387403870508,41.699424985820635,-89.04187403870507,41.70142498582063
"643 Chestnut, NEOGA, IL, 62447",39.3201237544443,-88.4531168192967,"643 Chestnut Ave, Neoga, Illinois, 62447",98.82,-88.4531168192967,39.320123754444325,-88.4541168192967,39.31912375444433,-88.45211681929669,39.32112375444432
"101 1/2 S Main St Apt 6, Galena, IL, 61036-2255",42.4160829849616,-90.4290639657663,"101 1/2 S Main St, Apt 6, Galena, Illinois, 61036",100,-90.42906396576626,42.416082984961605,-90.43006396576627,42.41508298496161,-90.42806396576626,42.4170829849616
"985 E 1600 North Rd, Tower Hill, IL, 62571-8235",39.4493245681809,-88.9576451244346,"985 E 1600 North Rd, Tower Hill, Illinois, 62571",100,-88.95764512443462,39.44932456818093,-88.95864512443463,39.44832456818093,-88.95664512443462,39.450324568180925
"1702 North Larkin Avenue, Crest Hill, IL, 60403",41.5536769596088,-88.1258881166538,"1702 N Larkin Ave, Crest Hill, Illinois, 60403",100,-88.12588811665375,41.55367695960878,-88.12688811665376,41.55267695960878,-88.12488811665375,41.55467695960878
"956 S BARTLETT RD # 162, BARTLETT, IL, 60103",41.9714179923625,-88.1846420039351,"956 S Bartlett Rd, Bartlett, Illinois, 60103",100,-88.18464200393512,41.97141799236249,-88.18564200393513,41.97041799236249,-88.18364200393512,41.97241799236249
"102 W 2nd Street, Hoffman, IL, 62250",38.5396310074905,-89.264866984107,"102 W 2nd St, Hoffman, Illinois, 62250",100,-89.264866984107,38.5396310074905,-89.265866984107,38.5386310074905,-89.263866984107,38.5406310074905
"6743 Broadcast Pkwy, LOVES PARK, IL, 61111",42.3256920479579,-88.9847435349847,"6743 Broadcast Pkwy, Loves Park, Illinois, 61111",100,-88.9847435349847,42.32569204795787,-88.9857435349847,42.324692047957875,-88.9837435349847,42.32669204795787
"831 N 1st Ave, CARBON CLIFF, IL, 61239-7005",41.5039749492319,-90.3829903372676,"831 N 1st Ave, Carbon Cliff, Illinois, 61239",100,-90.3829903372676,41.503974949231925,-90.3839903372676,41.50297494923193,-90.3819903372676,41.50497494923192
"10409 State Route 177,, Mascoutah, IL, 62258",38.4901250146749,-89.7775519591652,"10409 State Route 177, Mascoutah, Illinois, 62258",100,-89.77755195916517,38.4901250146749,-89.77855195916517,38.489125014674904,-89.77655195916516,38.4911250146749
"906 W NORTHWEST HWY, ARLINGTON HEIGHTS, IL, 60004-5345",42.0893286907184,-87.9945540988648,"906 W Northwest Hwy, Arlington Heights, Illinois, 60004",100,-87.99455409886481,42.08932869071842,-87.99555409886482,42.08832869071842,-87.9935540988648,42.090328690718415
"104 S. 4th Street, Elkville, IL, 62932-1111",37.9099479913292,-89.2354340149255,"104 S 4th St, Elkville, Illinois, 62932",100,-89.23543401492547,37.90994799132922,-89.23643401492548,37.90894799132922,-89.23443401492547,37.910947991329216
"165 S State Route 267, Rockbridge, IL, 62081-5544",39.281038912952,-90.2057028073163,"165 S State Route 267, Rockbridge, Illinois, 62081",100,-90.20570280731631,39.281038912951956,-90.20670280731632,39.28003891295196,-90.20470280731631,39.282038912951954
"386 W Irving Park Rd , Wood Dale, IL, 60191-1367",41.9655112123315,-87.9920473777658,"386 W Irving Park Rd, Wood Dale, Illinois, 60191",100,-87.99204737776583,41.96551121233155,-87.99304737776583,41.96451121233155,-87.99104737776582,41.96651121233155
"2650 Showplace Drive , Naperville, IL, 60564",41.7166868458012,-88.2074683912735,"2650 Showplace Dr, Naperville, Illinois, 60564",100,-88.20746839127348,41.716686845801235,-88.20846839127348,41.71568684580124,-88.20646839127348,41.71768684580123
"2650 SHOWPLACE DRIVE, NAPERVILLE, IL, 60564",41.7166868458012,-88.2074683912735,"2650 Showplace Dr, Naperville, Illinois, 60564",100,-88.20746839127348,41.716686845801235,-88.20846839127348,41.71568684580124,-88.20646839127348,41.71768684580123
"440 Roosevelt Rd, GLEN ELLYN, IL, 60137-5642",41.8594073566772,-88.0706676282137,"440 Roosevelt Rd, Glen Ellyn, Illinois, 60137",100,-88.07066762821373,41.85940735667719,-88.07166762821373,41.85840735667719,-88.06966762821372,41.860407356677186
"421 E Maple Ave, Roselle, IL, 60172-2203",41.9812261942365,-88.0699615237188,"421 E Maple Ave, Roselle, Illinois, 60172",100,-88.06996152371879,41.981226194236484,-88.0709615237188,41.98022619423649,-88.06896152371878,41.98222619423648
"101 Pittsfield St, Milton, IL, 62352",39.5638627316747,-90.6446042448959,"101 Pittsfield St, Pearl, Illinois, 62361",99.49,-90.64460424489594,39.56386273167474,-90.64560424489595,39.56286273167474,-90.64360424489594,39.56486273167474
"1467 ROUTE 16, PIASA, IL, 62079-2057",39.1159130023401,-90.1193359634463,"1467 Route 16, Piasa, Illinois, 62079",100,-90.11933596344633,39.11591300234008,-90.12033596344634,39.11491300234008,-90.11833596344633,39.11691300234008
"34141 N Harrison Ave, Round Lake, IL, 60073",42.3593197134442,-88.1077911519148,"34141 N Harrison Ave, Round Lake, Illinois, 60073",100,-88.10779115191478,42.35931971344416,-88.10879115191479,42.35831971344416,-88.10679115191478,42.360319713444156
"22 W 37th St Unit 301, Chicago, IL, 60609-1965",41.8273773386158,-87.6296394995918,"22 W 37th St, Chicago, Illinois, 60609",100,-87.62963949959178,41.82737733861577,-87.63063949959178,41.82637733861577,-87.62863949959177,41.828377338615766
"2316 Stemler Road, Millstadt, IL, 62260",38.4627410017246,-90.1485789987019,"2316 Stemler Rd, Millstadt, Illinois, 62260",100,-90.14857899870192,38.46274100172462,-90.14957899870193,38.461741001724626,-90.14757899870192,38.46374100172462
"124 N. Engle, GREENVIEW, IL, 62642",40.0835957498663,-89.7394702711475,"124 N Engle St, Greenview, Illinois, 62642",98.84,-89.7394702711475,40.08359574986628,-89.7404702711475,40.08259574986628,-89.73847027114749,40.084595749866274
"20713 Gaskin Dr, Romeoville, IL, 60446-1923",41.5994339909402,-88.1204999927993,"20713 Gaskin Dr, Romeoville, Illinois, 60446",100,-88.12049999279925,41.599433990940184,-88.12149999279926,41.59843399094019,-88.11949999279925,41.60043399094018
"411 W Central Ave, Benld, IL, 62009-1522",39.0929927665355,-89.8104673424149,"411 W Central Ave, Benld, Illinois, 62009",100,-89.81046734241487,39.09299276653551,-89.81146734241487,39.09199276653551,-89.80946734241486,39.09399276653551
"808 1/2 UNIVERSITY AVE, Henry, IL, 61537",41.1120899818428,-89.3688630170044,"808 1/2 University Ave, Henry, Illinois, 61537",100,-89.36886301700439,41.112089981842814,-89.36986301700439,41.11108998184282,-89.36786301700438,41.11308998184281
"139 W 46th St Apt 3F, Chicago, IL, 60609-3716",41.8109590272007,-87.6316999417704,"139 W 46th St, Chicago, Illinois, 60609",100,-87.63169994177038,41.81095902720067,-87.63269994177038,41.80995902720067,-87.63069994177037,41.811959027200665
"335 Market Pl, Fairview Heights, IL, 62208-2039",38.5956497934231,-89.9890315842494,"335 Market Pl, Fairview Heights, Illinois, 62208",100,-89.98903158424943,38.595649793423114,-89.99003158424944,38.594649793423116,-89.98803158424943,38.59664979342311
"27W370 Geneva Rd , West Chicago, IL, 60185-2574",41.8894309931851,-88.1565639694019,"27W370 Geneva Rd, West Chicago, Illinois, 60185",100,-88.1565639694019,41.8894309931851,-88.1575639694019,41.888430993185104,-88.1555639694019,41.8904309931851
"400 Army Trail Road, Bloomingdale, IL, 60108",41.9392469084229,-88.1146961831699,"400 W Army Trail Rd, Bloomingdale, Illinois, 60108",99.55,-88.11469618316993,41.9392469084229,-88.11569618316993,41.938246908422904,-88.11369618316992,41.9402469084229
"617 1/2 Columbus St, Ottawa, IL, 61350-2901",41.3463739824232,-88.8414930314019,"617 1/2 Columbus St, Ottawa, Illinois, 61350",100,-88.84149303140188,41.34637398242316,-88.84249303140189,41.34537398242316,-88.84049303140188,41.34737398242316
"617 1/2 COLUMBUS ST, OTTAWA, IL, 61350-2912",41.3463739824232,-88.8414930314019,"617 1/2 Columbus St, Ottawa, Illinois, 61350",100,-88.84149303140188,41.34637398242316,-88.84249303140189,41.34537398242316,-88.84049303140188,41.34737398242316
"112 1/2 South River St, Montgomery, IL, 60538",41.7285613184417,-88.3424121379687,"112 1/2 S River St, Montgomery, Illinois, 60538",100,-88.34241213796874,41.728561318441685,-88.34341213796874,41.72756131844169,-88.34141213796873,41.72956131844168
"109 South First St., Strasburg, IL, 62465",39.3497360232006,-88.6197059025412,"109 E S 1st St, Strasburg, Illinois, 62465",99.55,-88.61970590254124,39.34973602320062,-88.62070590254125,39.34873602320062,-88.61870590254124,39.35073602320062
"801 bishop, aurora, IL, 60505",41.7454076869036,-88.3339442735648,"801 Bishop St, Aurora, Illinois, 60506",96.37,-88.33394427356477,41.745407686903626,-88.33494427356477,41.74440768690363,-88.33294427356476,41.74640768690362
"407 MAIN ST, ALBANY, IL, 61230-7716",41.7873990078398,-90.223989975743,"407 S Main St, Albany, Illinois, 61230",99.55,-90.223989975743,41.78739900783981,-90.224989975743,41.78639900783981,-90.22298997574299,41.78839900783981
"2685 County Highway 6, Stewardson, IL, 62463-4300",39.2736530274958,-88.6406011545894,"2685 County Highway 6, Stewardson, Illinois, 62463",100,-88.64060115458939,39.27365302749578,-88.6416011545894,39.272653027495785,-88.63960115458939,39.27465302749578
"206 W NORTH AVE, LOMBARD, IL, 60148-1205",41.9047823209551,-88.0224424172558,"206 W North Ave, Lombard, Illinois, 60148",100,-88.02244241725585,41.90478232095513,-88.02344241725585,41.90378232095513,-88.02144241725584,41.905782320955126
"111 1/2 E Van Buren St Fl 2, Woodstock, IL, 60098-3200",42.3140460123839,-88.4470499718781,"111 1/2 E Van Buren St, Woodstock, Illinois, 60098",100,-88.44704997187809,42.3140460123839,-88.44804997187809,42.3130460123839,-88.44604997187808,42.315046012383895
"456 75TH ST, DOWNERS GROVE, IL, 60516",41.7515573246997,-87.9943766024486,"456 75th St, Downers Grove, Illinois, 60516",100,-87.9943766024486,41.75155732469974,-87.9953766024486,41.75055732469974,-87.99337660244859,41.75255732469974
"456 75th St, Downers Grove, IL, 60516-4454",41.7515573246997,-87.9943766024486,"456 75th St, Downers Grove, Illinois, 60516",100,-87.9943766024486,41.75155732469974,-87.9953766024486,41.75055732469974,-87.99337660244859,41.75255732469974
"101 S Saint Louis Ave, Chicago, IL, 60624-2977",41.8794864832003,-87.7135182668653,"101 S Saint Louis Ave, Chicago, Illinois, 60624",100,-87.71351826686526,41.87948648320027,-87.71451826686527,41.87848648320027,-87.71251826686526,41.880486483200265
"205 W Cherry St, Westfield, IL, 62474",39.4554530035031,-87.9979839771977,"205 W Cherry St, Westfield, Illinois, 62474",100,-87.99798397719766,39.45545300350312,-87.99898397719767,39.454453003503126,-87.99698397719766,39.45645300350312
"380 E St Charles Rd #805, LOMBARD, IL, 60148",41.890054983967,-88.010266985749,"380 E Saint Charles Rd, Unit 805, Lombard, Illinois, 60148",100,-88.01026698574901,41.89005498396702,-88.01126698574902,41.88905498396702,-88.00926698574901,41.89105498396702
"2416 Fox Valley Ctr, Aurora, IL, 60504-4140",41.7598023199989,-88.208050580296,"2416 Fox Valley Ctr, Aurora, Illinois, 60504",100,-88.208050580296,41.75980231999891,-88.20905058029601,41.758802319998914,-88.207050580296,41.76080231999891
"830 Lowery Drive, JOPPA, IL, 62953",37.2103669853929,-88.8468059845487,"830 Lowery Dr, Metropolis, Illinois, 62960",99.49,-88.84680598454867,37.21036698539292,-88.84780598454867,37.209366985392926,-88.84580598454866,37.21136698539292
"101 W 3rd St, Brocton, IL, 61917",39.7154473239981,-87.9323043593052,"101 W 3rd St, Brocton, Illinois, 61917",100,-87.93230435930518,39.715447323998056,-87.93330435930518,39.71444732399806,-87.93130435930517,39.716447323998054
"1700 1/2 E Glenn Ave, Springfield, IL, 62703-3783",39.7756580076067,-89.6320090115219,"1700 1/2 E Glenn Ave, Springfield, Illinois, 62703",100,-89.63200901152194,39.775658007606694,-89.63300901152195,39.774658007606696,-89.63100901152194,39.77665800760669
"800 1/2 W 9TH ST, MOUNT CARMEL, IL, 62863-2483",38.4123512116758,-87.7741953590656,"800 1/2 W 9th St, Mount Carmel, Illinois, 62863",100,-87.77419535906556,38.4123512116758,-87.77519535906556,38.4113512116758,-87.77319535906555,38.413351211675796
"203 1/2 W North St, Normal, IL, 61761-2533",40.5087680092588,-88.986578997684,"203 1/2 W North St, Normal, Illinois, 61761",100,-88.98657899768398,40.5087680092588,-88.98757899768398,40.507768009258804,-88.98557899768397,40.5097680092588
"1007 N MAIN ST, BRIGHTON, IL, 62012-1051",39.0495319745017,-90.1411961181234,"1007 N Main St, Brighton, Illinois, 62012",100,-90.14119611812343,39.04953197450173,-90.14219611812344,39.048531974501735,-90.14019611812343,39.05053197450173
"301 E North St, Perry, IL, 62362",39.7846750075857,-90.7430219793427,"301 E North St, Perry, Illinois, 62362",100,-90.74302197934269,39.78467500758575,-90.74402197934269,39.78367500758575,-90.74202197934268,39.785675007585745
"101 W 3rd St., Brocton, IL, 61917",39.7154473239981,-87.9323043593052,"101 W 3rd St, Brocton, Illinois, 61917",100,-87.93230435930518,39.715447323998056,-87.93330435930518,39.71444732399806,-87.93130435930517,39.716447323998054
"8114 Concord Lane Apt C, Justice, IL, 60458",41.7425349968218,-87.840419033468,"8114 Concord Ln, Unit C, Justice, Illinois, 60458",100,-87.84041903346797,41.7425349968218,-87.84141903346797,41.741534996821805,-87.83941903346796,41.7435349968218
"124 s main st, walnut, IL, 61376",41.5572389874408,-89.5938980065258,"124 S Main St, Walnut, Illinois, 61376",100,-89.59389800652578,41.557238987440826,-89.59489800652578,41.55623898744083,-89.59289800652577,41.558238987440824
"1320 South Butterfield, Mandelein, IL, 60060",42.244086506223,-87.9785732992668,"1320 S Butterfield Rd, Mundelein, Illinois, 60060",96.96,-87.9785732992668,42.24408650622305,-87.9795732992668,42.24308650622305,-87.9775732992668,42.245086506223046
"129 CRESTHAVEN DR, BELLEVILLE, IL, 62221-4387",38.526812982059496,-89.9472389789052,"129 Cresthaven Dr, Belleville, Illinois, 62221",100,-89.94723897890525,38.526812982059454,-89.94823897890525,38.525812982059456,-89.94623897890524,38.52781298205945
"109 S. 1st St., Brownstown, IL, 62418",38.9959699795563,-88.9545309585307,"109 S First St, Brownstown, Illinois, 62418",100,-88.95453095853074,38.995969979556264,-88.95553095853074,38.99496997955627,-88.95353095853073,38.99696997955626
"307 N Main Street, LADD, IL, 61329",41.3837659877649,-89.2188739726408,"307 N Main Ave, Ladd, Illinois, 61329",98.06,-89.21887397264078,41.383765987764946,-89.21987397264078,41.38276598776495,-89.21787397264077,41.38476598776494
"6743 Broadcast Pkwy, Loves Park, IL, 61111",42.3256920479579,-88.9847435349847,"6743 Broadcast Pkwy, Loves Park, Illinois, 61111",100,-88.9847435349847,42.32569204795787,-88.9857435349847,42.324692047957875,-88.9837435349847,42.32669204795787
"1225 1/2 11th St, LA SALLE, IL, 61301-1946",41.339437999455,-89.0896599782117,"1225 1/2 11th St, La Salle, Illinois, 61301",100,-89.0896599782117,41.33943799945499,-89.0906599782117,41.33843799945499,-89.0886599782117,41.340437999454984
"409 N 9th St, St Francisville, IL, 62460",38.5946296141691,-87.6491522360549,"409 N 9th St, Saint Francisville, Illinois, 62460",100,-87.64915223605495,38.59462961416907,-87.65015223605495,38.593629614169075,-87.64815223605494,38.59562961416907
"18 STEPHENSON ST W, FREEPORT, IL, 61032",42.298412002762,-89.6209419656642,"18 W Stephenson St, Freeport, Illinois, 61032",99.89,-89.62094196566424,42.298412002762035,-89.62194196566425,42.29741200276204,-89.61994196566424,42.29941200276203
"108 1/2 Front St., Hume, IL, 61932",39.7984173527798,-87.8695845116453,"108 1/2 Front St, Hume, Illinois, 61932",100,-87.86958451164531,39.79841735277983,-87.87058451164532,39.79741735277983,-87.86858451164531,39.79941735277983
"402 1/2 N. Washington St, Hanover, IL, 61041",42.259705154167,-90.2850866065801,"402 1/2 Washington St, Hanover, Illinois, 61041",98.87,-90.28508660658005,42.259705154167044,-90.28608660658006,42.258705154167046,-90.28408660658005,42.26070515416704
"5264 LINCOLN AVE, SKOKIE, IL, 60076",42.033981984497,-87.7590119781713,"5264 Lincoln Ave, Skokie, Illinois, 60077",99.51,-87.7590119781713,42.033981984497046,-87.7600119781713,42.03298198449705,-87.7580119781713,42.034981984497044
"1909 S Meyers Rd, Oakbrook Terrace, IL, 60181-5200",41.8473020885399,-87.9919795792527,"1909 S Meyers Rd, Villa Park, Illinois, 60181",100,-87.99197957925266,41.84730208853988,-87.99297957925266,41.84630208853988,-87.99097957925265,41.848302088539874
"440 Roosevelt Rd, Glen Ellyn, IL, 60137-5642",41.8594073566772,-88.0706676282137,"440 Roosevelt Rd, Glen Ellyn, Illinois, 60137",100,-88.07066762821373,41.85940735667719,-88.07166762821373,41.85840735667719,-88.06966762821372,41.860407356677186
"1569 County Road 200 N, Tolono, IL, 61880",39.9090752218643,-88.1651995907403,"1569 County Road 200 N, Tolono, Illinois, 61880",100,-88.16519959074027,39.90907522186431,-88.16619959074028,39.908075221864316,-88.16419959074027,39.91007522186431
"180 S Locust PO BOX, CLIFTON, IL, 60927-0936",40.9367629890036,-87.9364749733063,"180 S Locust, Clifton, Illinois, 60927",99.39,-87.93647497330628,40.93676298900357,-87.93747497330628,40.93576298900357,-87.93547497330627,40.937762989003566
"3415 Office Park Dr Ste D, Marion, IL, 62959-6996",37.7359960077964,-88.9959489596057,"3415 Office Park Dr, Ste D, Marion, Illinois, 62959",100,-88.99594895960574,37.73599600779637,-88.99694895960575,37.734996007796376,-88.99494895960574,37.73699600779637
"385 Old Germantown, METAMORA, IL, 61548",40.7648123918335,-89.4716477682454,"385 Old Germantown Rd, Metamora, Illinois, 61548",98.82,-89.47164776824543,40.76481239183345,-89.47264776824544,40.763812391833454,-89.47064776824543,40.76581239183345
"345A W OGDEN AVE, WESTMONT, IL, 60559",41.8097100136756,-87.9867173591835,"345A W Ogden Ave, Westmont, Illinois, 60559",100,-87.9867173591835,41.809710013675634,-87.9877173591835,41.808710013675636,-87.9857173591835,41.81071001367563
"525 N 6th Pl, Sheldon, IL, 60966-8171",40.7752199940268,-87.5600990222581,"525 N 6th Pl, Sheldon, Illinois, 60966",100,-87.56009902225811,40.7752199940268,-87.56109902225812,40.7742199940268,-87.55909902225811,40.776219994026796
"647 North Main, Palmyra, IL, 62674-5867",39.439222998656,-89.9952879874014,"647 N Main St, Palmyra, Illinois, 62674",98.84,-89.99528798740138,39.439222998655964,-89.99628798740139,39.43822299865597,-89.99428798740138,39.44022299865596
"5062 Rockrose Court Ste. 4, Roscoe, IL, 61073",42.4315729934869,-89.0181240388277,"5062 Rockrose Ct, Roscoe, Illinois, 61073",100,-89.01812403882766,42.431572993486924,-89.01912403882767,42.430572993486926,-89.01712403882766,42.43257299348692
"215 1/2 W Main Street, CARBONDALE, IL, 62901-2919",37.7270953708626,-89.2178649910315,"215 1/2 W Main St, Carbondale, Illinois, 62901",100,-89.21786499103155,37.727095370862564,-89.21886499103155,37.726095370862566,-89.21686499103154,37.72809537086256
"649 EMBER CREST DR, FAIRVIEW HEIGHTS, IL, 62208-3976",38.6030590062044,-89.9727339623369,"649 Ember Crest Dr, Fairview Heights, Illinois, 62208",100,-89.9727339623369,38.603059006204404,-89.97373396233691,38.602059006204406,-89.9717339623369,38.6040590062044
"730 Kingshighway St, Rushville, IL, 62681-1151",40.1274109865201,-90.5612820342934,"730 Kingshighway St, Rushville, Illinois, 62681",100,-90.56128203429341,40.12741098652009,-90.56228203429342,40.12641098652009,-90.56028203429341,40.12841098652009
"506 S Main St, SMITHTON, IL, 62285",38.4043554956409,-89.9921750850553,"506 S Main St, Smithton, Illinois, 62285",100,-89.9921750850553,38.40435549564094,-89.9931750850553,38.403355495640945,-89.99117508505529,38.40535549564094
"903 McKinley, Bartonville, IL, 61607",40.6469936783381,-89.6501165627246,"903 McKinley St, Peoria, Illinois, 61607",98.78,-89.65011656272462,40.64699367833812,-89.65111656272462,40.64599367833812,-89.64911656272461,40.64799367833812
"3 N 23RD AVE, MELROSE PARK, IL, 60160",41.8915436514198,-87.8613559557302,"3 N 23rd Ave, Melrose Park, Illinois, 60160",100,-87.86135595573018,41.891543651419774,-87.86235595573018,41.890543651419776,-87.86035595573017,41.89254365141977
"1935 MANNHEIM RD S, WESTCHESTER, IL, 60154",41.8510162475496,-87.8817385819894,"1935 S Mannheim Rd, Westchester, Illinois, 60154",99.89,-87.88173858198941,41.85101624754958,-87.88273858198941,41.85001624754958,-87.8807385819894,41.85201624754958
"3019 S Illinois St, Belleville, IL, 62220-5107",38.4603373287414,-89.9834630467335,"3019 S Illinois St, Belleville, Illinois, 62220",98.9,-89.9834630467335,38.46033732874135,-89.98446304673351,38.459337328741356,-89.9824630467335,38.46133732874135
"225 E Main St, Golconda, IL, 62938",37.3673910030012,-88.4852440415347,"225 E Main St, Golconda, Illinois, 62938",100,-88.48524404153471,37.3673910030012,-88.48624404153472,37.366391003001205,-88.48424404153471,37.3683910030012
"1003 1/2 14th Ave, Moline, IL, 61265-3072",41.4985579957713,-90.5234600373187,"1003 1/2 14th Ave, Moline, Illinois, 61265",100,-90.52346003731874,41.49855799577131,-90.52446003731875,41.49755799577131,-90.52246003731874,41.499557995771305
"1909 s Meyer rd, Oakbrook Terrace, IL, 60181",41.8473020885399,-87.9919795792527,"1909 S Meyers Rd, Villa Park, Illinois, 60181",96.38,-87.99197957925266,41.84730208853988,-87.99297957925266,41.84630208853988,-87.99097957925265,41.848302088539874
"1665 ROUTE  N, NAPERVILLE, IL, 60563",41.8006894339731,-88.1199967396318,"1665 N Naperville Rd, Naperville, Illinois, 60563",88.5,-88.11999673963177,41.800689433973105,-88.12099673963178,41.79968943397311,-88.11899673963177,41.8016894339731
"1242 1/2 GALENA AVE, FREEPORT, IL, 61032-5766",42.3017164303176,-89.6435007492899,"1242 1/2 Galena Ave, Freeport, Illinois, 61032",100,-89.64350074928987,42.301716430317626,-89.64450074928988,42.30071643031763,-89.64250074928987,42.30271643031762
"72 Wolf Creek Rd, Goreville, IL, 62939",37.5571478461865,-89.0342915028234,"72 Wolf Creek Rd, Goreville, Illinois, 62939",100,-89.03429150282342,37.55714784618649,-89.03529150282343,37.55614784618649,-89.03329150282342,37.558147846186486
"3459 W flournoy 1W, chicago, IL, 60624",41.8724340022879,-87.7129700163905,"3459 W Flournoy St, Apt 1W, Chicago, Illinois, 60624",98.84,-87.71297001639054,41.87243400228789,-87.71397001639055,41.87143400228789,-87.71197001639054,41.87343400228789
"6011  South St. Lawrenc, Chicago, IL, 60637",41.7854282304191,-87.6108130786617,"6011 S St Lawrence Ave, Chicago, Illinois, 60637",97.51,-87.61081307866168,41.78542823041911,-87.61181307866168,41.78442823041911,-87.60981307866167,41.786428230419105
"525 N 6th St, SHELDON, IL, 60966-8171",40.7746413914024,-87.5608449545843,"525 N 6th St, Sheldon, Illinois, 60966",100,-87.56084495458431,40.774641391402426,-87.56184495458432,40.77364139140243,-87.5598449545843,40.775641391402424
